Action ID,Deal Type,Announce Date,Target Ticker,Acquirer Ticker,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Security Description,Acquirer Security Description,Target Security Type,Acquirer Security Type,Financials Fiscal Year (as-at),Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Announced Total Value (mil.),Financial Variables Present (of 4),Target Limb Driver,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Classification,Data Completeness,Year
228715193,M&A,2022/11/9,RBP SJ,NPH SJ,Terminated,"Additional Stake Purchase, Tender Offer, Mandatory Offer, Company Takeover",Northam Platinum Holdings Ltd announced the acquisition of Royal Bafokeng Platinum Ltd for ZAR 28283.27M. The transaction was announced on 11/9/2022 and terminated on 4/5/2023.,ZAR,Cash,2023/4/5,34.520000,65.480003,No,Materials,Materials,N,Unsolicited,South Africa,South Africa,RBP,NPH,Common Stock,Common Stock,2021,35047.2,16428.7,37950.86,32626.918,28283.07,4,Both,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,72998.06,35047.2,Large,Full (4/4),2022
229076854,BUY,2021/10/30,SPA SJ,SPA SJ,Completed,,,ZAR,,2022/1/11,0.000000,0.000000,,Materials,Materials,N,,South Africa,,SPA,SPA,Common Stock,Common Stock,2020,71.436,123.731,71.436,123.731,8.97,4,Turnover only,4,2017-10-01,2026-04-30,600,100,6600,190,84.0166666666667,4.55833333333333,6206842.1,4509870.3,137.627951296072,6.40844281790467,20520438.0,247.462,123.731,Small,Full (4/4),2021
229276779,INV,2022/2/3,BAU SJ,RBX SJ,Completed,"Additional Stake Purchase, Mandatory Offer, Tender Offer",Raubex Group Ltd acquired Bauba Resources Ltd for ZAR 28.73M. The transaction was announced on 2/3/2022 and completed on 6/10/2022.,ZAR,Cash,2022/6/10,51.000000,10.680000,No,Materials,Industrials,N,Friendly,South Africa,South Africa,BAU,RBX,Common Stock,Common Stock,2021,545.089,277.1,8486.556,8846.454,28.73,4,Both,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,9391.543,545.089,Large,Full (4/4),2022
229277377,INV,2022/2/3,BAU SJ,RBX SJ,Completed,"Additional Stake Purchase, Minority Purchase",Raubex Group Ltd acquired a minority stake in Bauba Resources Ltd. The transaction was completed on 2/3/2022.,ZAR,Cash,2022/2/3,24.700001,26.299999,No,Materials,Industrials,N,Friendly,South Africa,South Africa,BAU,RBX,Common Stock,Common Stock,2021,545.089,277.1,8486.556,8846.454,60.64,4,Both,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,9391.543,545.089,Large,Full (4/4),2022
229574983,M&A,2022/3/2,6648508Z GR,1995313D IM,Completed,"Cross Border, Company Takeover",Sasol Ltd sold Hywax GmbH to AWAX SpA. The transaction was announced on 3/2/2022 and completed on 3/1/2022. Financial terms of the transaction are undisclosed.,EUR,Undisclosed,2022/3/1,0.000000,100.000000,No,Energy,Consumer Staples,N,Friendly,South Africa,Italy,6648508Z,1995313D,Private Comp,Private Comp,2021,267.639958,359.775034,323.161898,245.591898,,4,Both,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,682.9369320000001,359.775034,Intermediate,Full (4/4),2022
229700690,INV,2022/3/9,LHC SJ,INL SJ,Completed,Minority Purchase,Investec Ltd acquired a minority stake in Life Healthcare Group Holdings Ltd. The transaction was completed on 3/9/2022. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2022/3/9,0.000000,9.400000,No,Health Care,Financials,N,Friendly,South Africa,South Africa,LHC,INL,Common Stock,Common Stock,2021,40781,26885,51450.473,2785.07,,4,Both,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,92231.473,40781.0,Large,Full (4/4),2022
229727725,INV,2022/3/15,REN SJ,IVN CN,Completed,"Cross Border, Minority Purchase, Private Placement",Ivanhoe Mines Ltd acquired a minority stake in Renergen Ltd. The transaction was completed on 3/15/2022.,ZAr,Cash,2022/3/15,0.000000,4.350000,No,Financials,Materials,N,Friendly,South Africa,Canada,REN,IVN,Common Stock,Common Stock,2021,780.362,1.925,3218.206,0,2.01,4,Assets only,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,3998.568,780.362,Intermediate,Full (4/4),2022
230511032,M&A,2022/5/24,4496203Z LN,0369050D LN,Completed,"Company Takeover, Cross Border, Private Equity, PE Buyout",DataTec Ltd sold Analysys Mason Ltd to Bridgepoint Advisers II Ltd for GBP 210.00M. The transaction was announced on 05/24/2022 and completed on 09/27/2022.,GBP,Cash,2022/9/27,0.000000,100.000000,No,Industrials,Financials,N,Friendly,South Africa,United Kingdom,4496203Z,0369050D,Private Comp,Private Comp,2021,63.42034631625,58.49948698190756,65.62344135372,38.809834567005154,4130.29,4,Neither,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,129.04378766997,63.42034631625,Small,Full (4/4),2022
230791796,INV,2022/6/21,BAU SJ,RBX SJ,Completed,"Tender Offer, Additional Stake Purchase",Raubex Group Ltd acquired Bauba Resources Ltd for ZAR 35.75M. The transaction was announced on 6/21/2022 and completed on 8/23/2022.,ZAR,Cash,2022/8/23,61.680000,13.290000,No,Materials,Industrials,N,Friendly,South Africa,South Africa,BAU,RBX,Common Stock,Common Stock,2021,545.089,277.1,8486.556,8846.454,35.75,4,Both,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,9391.543,545.089,Large,Full (4/4),2022
231027846,M&A,2022/7/13,TPF SJ,EMI SJ,Completed,"Additional Stake Purchase, Company Takeover, Tender Offer",Emira Property Fund Ltd acquired Transcend Residential Property Fund Ltd for ZAR 1391.67M. The transaction was announced on 7/13/2022 and completed on 11/14/2023.,ZAR,Cash,2023/11/14,40.689999,59.310001,No,Real Estate,Real Estate,N,Friendly,South Africa,South Africa,TPF,EMI,REIT,REIT,2021,2522.526,309.468,13281.37,1476.324,1391.67,4,Both,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,15803.896,2522.526,Large,Full (4/4),2022
231488361,M&A,2022/9/1,MSM SJ,WMT US,Completed,"Cross Border, Additional Stake Purchase, Company Takeover",Walmart Inc acquired Massmart Holdings Ltd for ZAR 6415.60M. The transaction was announced on 9/1/2022 and completed on 11/22/2022.,ZAR,Cash,2022/11/22,52.779999,47.220001,No,Consumer Staples,Consumer Staples,N,Friendly,South Africa,United States,MSM,WMT,Common Stock,Common Stock,2021,40144.7,77621.6,252496,559151,6415.59,4,Both,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,636772.6,77621.6,Large,Full (4/4),2022
231924572,M&A,2022/10/11,ACT SJ,SLM SJ,Pending,"Private Placement, Tender Offer, Majority Purchase, Additional Stake Purchase",Sanlam Ltd announced the acquisition of AfroCentric Investment Corp Ltd for ZAR 2840.06M. The transaction was announced on 10/11/2022 and is currently pending.,ZAR,Cash,,16.100000,43.900002,No,Consumer Staples,Financials,N,Friendly,South Africa,South Africa,ACT,SLM,Common Stock,Common Stock,2021,5114.366,8074.418,1056178,178056,2840.05,4,Both,4,2017-10-01,2026-04-30,600,100,6600,190,89.7833333333334,6.85,6666581.0,4602689.5,144.840989165139,5.24096871394282,21356714.0,1064252.418,8074.418,Large,Full (4/4),2022
23197801,INV,2006/9/11,WAR SJ,GFI SJ,Completed,Additional Stake Purchase,JCI Ltd sold Gold Fields Operations Ltd to Gold Fields Ltd for ZAR 1354.09M. The transaction was completed on 9/11/2006.,ZAR,Stock,2006/9/11,18.010000,16.690001,No,Materials,Materials,N,Friendly,South Africa,South Africa,WAR,GFI,Common Stock,Common Stock,2005,5438.8,660.9,3594.4265616,1897.526637495784,1354.09,4,Both,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,9033.2265616,5438.8,Large,Full (4/4),2006
