Action ID,Deal Type,Announce Date,Deal Status,Deal Attributes,Deal Description,Currency of Deal,Payment Type,Completion/Termination Date,Announced Premium,Percent Owned,Percent Sought,Has Contingency Payment,Target Industry Sector,Acquirer Industry Sector,Adviser Fees Disclosed,Acquirer Legal Adviser,Acquirer Financial Adviser,Nature of Bid,Target Country/Region,Acquirer Country/Region,Target Total Assets Source,Acquirer Total Assets Source,Target Revenue Source,Acquirer Revenue Source,Target Total Assets,Target Revenue,Acquirer Total Assets,Acquirer Revenue,Regime No.,Regime Start,Regime End,Intermediate Combined (R'm),Intermediate Target (R'm),Large Combined (R'm),Large Target (R'm),CPI Index (Dec 2024=100),CPI YoY %,Nominal GDP (R million),"Real GDP (R million, 2015 prices)","GDP Deflator (Index, 2015=100)",GDP Deflator YoY %,Market Capitalisation (R million),Classification,Year,Data Completeness,"Combined Limb Value (best of 4 routes, R'm)","Target Limb Value (max of assets/turnover, R'm)",Ownership Type,Attr: Company Takeover,Attr: Additional Stake Purchase,Attr: Cross Border,Attr: Minority Purchase,Attr: Tender Offer,Attr: Majority Purchase,Attr: Private Equity,Attr: Mandatory Offer,Attr: Private Placement,Attr: Squeeze Out,Attr: PE Buyout,Attr: Competing Bid,Attr: PE Seller,Attr: Option Agreement,Attr: Going Private,Attr: PE Exit,Attr: Government Privatization,Attr: Reverse Merger,Attr: Recapitalization,Attr: Asset Sale,Attr: Bankruptcy/Liquidation,Attr: Private Equity Related,Attr: Any Stake-Change Type Tagged,Attr: Formal Offer Process (Tender/Mandatory/Squeeze Out)
247888293,M&A,2017/7/31,Completed,"Private Equity, Cross Border, Company Takeover, PE Seller",Alchemy Partners LLP sold Bidvest Noonan UK Ltd to Bidvest Group Ltd/The for EUR 172.88M. The transaction was announced on 7/31/2017 and completed on 8/7/2017.,EUR,Cash,2017/8/7,,0.000000,100.000000,No,Industrials,Consumer Discretionary,N,A&L Goodbody/Baker McKenzie,Investec Bank,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,19.26833088752,58.67612502882179,45061.244,68241.101,3,2009-04-01,2017-09-30,560,80,6600,190,71.4416666666667,5.28333333333333,5078189.9,4501701.6,112.806008732343,5.4733229100365,15467873.0,Small,2017,Full (4/4),68299.77712502882,58.67612502882179,Private,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
248284889,M&A,2010/12/22,Completed,"PE Seller, Private Equity, PE Exit, Cross Border, Company Takeover",Risk Capital Ltd sold Bidfresh Ltd to Bidvest Group Ltd/The for GBP 66.09M. The transaction was completed on 12/22/2010.,GBP,Cash,2010/12/22,,0.000000,100.000000,No,Consumer Staples,Consumer Staples,N,,HSBC,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,MA-screen (current/latest),Point-in-time,39.671313,4169.05,38484.384,112427.831,3,2009-04-01,2017-09-30,560,80,6600,190,49.0333333333333,4.28333333333333,3055613.2,3973801.6,76.8939546453452,6.12843250176096,6698700.0,Large,2010,Full (4/4),116596.88100000001,4169.05,Private,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
25362959,M&A,2007/3/1,Completed,"Company Takeover, Cross Border, Additional Stake Purchase",Eastern Platinum Ltd acquired Barplats Investments Pty Ltd for ZAR 1028.29M. The transaction was announced on 3/1/2007 and completed on 5/29/2007.,ZAR,Cash and Stock,2007/5/29,31.26,69.900002,30.100000,No,Materials,Materials,N,,PSG Invt Bank,Friendly,South Africa,Canada,Point-in-time,Point-in-time,Point-in-time,Point-in-time,685.4249877929688,385.6239929199219,689.7302016,12.116309266666669,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Intermediate,2007,Full (4/4),1375.1551893929686,685.4249877929688,Public,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25641502,M&A,2007/3/22,Terminated,"Company Takeover, Additional Stake Purchase",Remgro Ltd announced the acquisition of RCL Foods Ltd/South Africa for ZAR 1718.39M. The transaction was announced on 3/22/2007 and terminated on 6/5/2007.,ZAR,Cash or Stock,2007/6/5,31.37,61.900002,38.000000,No,Consumer Staples,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2745.789,4101.454,41336.0,9802.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),45437.454,4101.454,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25642282,M&A,2007/3/22,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Public Investment Corp Ltd acquired CBS Property Portfolio Ltd for ZAR 1564.95M. The transaction was announced on 3/22/2007 and completed on 10/25/2007.,ZAR,Cash,2007/10/25,16.95,13.100000,86.900002,No,Industrials,Financials,N,,Nedbank Capital,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),2013.1290283203125,171.12600708007812,4617.25,1261.76,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),6630.3790283203125,2013.1290283203125,Public,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
25684734,INV,2007/2/27,Completed,Additional Stake Purchase,Sanlam Ltd acquired Santam Ltd for ZAR 708.96M. The transaction was announced on 2/27/2007 and completed on 4/30/2007.,ZAR,Cash,2007/4/30,7.52,52.000000,5.880000,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,16816.0,11248.0,335482.0,70183.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),352298.0,16816.0,Public,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25731530,M&A,2007/3/28,Completed,"Company Takeover, Cross Border, Private Equity, PE Exit, PE Seller",A consortium led by Brimstone Investment Corp Ltd sold Lenco Holdings Ltd to Anglo American PLC for ZAR 780.00M. The transaction was announced on 3/28/2007 and completed on 7/4/2007.,ZAR,Cash,2007/7/4,,0.000000,100.000000,No,Financials,Materials,N,,,Friendly,South Africa,United Kingdom,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,318.8,133.993,46483.0,24991.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),46801.8,318.8,Public,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
26001431,M&A,2006/10/20,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Growthpoint Properties Ltd acquired Paramount Property Fund Ltd for ZAR 2319.08M. The transaction was announced on 10/20/2006 and completed on 4/18/2007.,ZAR,Cash or Stock,2007/4/18,6.07,41.900002,58.099998,No,Real Estate,Real Estate,N,Jowell Glyn Mara,,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),1391.988037,205.447006,154425.0,12896.0,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),155816.988037,1391.988037,Public,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
26233137,M&A,2007/5/3,Completed,"Company Takeover, Additional Stake Purchase",Acucap Properties Ltd acquired Atlas Properties Ltd for ZAR 1157.94M. The transaction was announced on 5/3/2007 and completed on 8/28/2007.,ZAR,Cash or Stock,2007/8/28,5.96,35.000000,65.000000,No,Real Estate,Real Estate,N,,Java Capital,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1391.512939453125,177.17599487304688,2481.86,213.045,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),3873.372939453125,1391.512939453125,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26305547,M&A,2007/5/9,Terminated,"Cross Border, Majority Purchase",Iron Mountain Inc announced the acquisition of Metrofile Holdings Ltd for ZAR 700.99M. The transaction was announced on 5/9/2007 and terminated on 7/18/2007.,ZAR,Cash,2007/7/18,2.90,0.000000,75.000000,No,Technology,Technology,N,,,Friendly,South Africa,United States,Point-in-time,Point-in-time,Point-in-time,Point-in-time,235.317,276.246,5209.521,2350.342,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),5485.767,276.246,Public,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26358295,BUY,2007/5/14,Pending,,,ZAR,,2007/5/21,,0.000000,0.000000,,Financials,Financials,N,,,,South Africa,,Point-in-time,Point-in-time,Point-in-time,Point-in-time,335482.0,70183.0,335482.0,70183.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),670964.0,335482.0,Public,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26479211,INV,2007/5/23,Completed,Minority Purchase,Absa Group Ltd acquired a minority stake in African Equity Empowerment Investments Ltd. The transaction was completed on 5/23/2007.,ZAR,Cash,2007/5/23,,0.000000,10.000000,No,Consumer Staples,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,731.370972,422.417999,495112.0,54447.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),495843.370972,731.370972,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26680339,M&A,2006/12/18,Completed,Company Takeover,Emira Property Fund Ltd acquired Freestone Property Holdings Ltd for ZAR 2938.93M. The transaction was announced on 12/18/2006 and completed on 6/5/2007.,ZAR,Cash and Stock,2007/6/5,109.09,0.000000,100.000000,No,Real Estate,Real Estate,N,,KPMG Corp Fin,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1325.0,208.2259979248047,2300.783,410.642,2,2001-02-01,2009-03-31,200,30,3500,100,36.9166666666667,4.64166666666667,2057593.9,3602578.7,57.114474695584,6.06463577535368,5041515.0,Large,2006,Full (4/4),3625.783,1325.0,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26810893,M&A,2007/6/15,Completed,"Company Takeover, Cross Border, Additional Stake Purchase, Tender Offer",Areva SA acquired AREVA Resources Southern Africa Inc for USD 1896.89M. The transaction was announced on 6/15/2007 and completed on 9/4/2007.,USD,Cash,2007/9/4,18.23,5.500000,94.500000,No,Materials,Industrials,N,Blake Cassels/Weil Gotshal,Rothschild & Co,Friendly,South Africa,France,Point-in-time,Point-in-time,Point-in-time,Point-in-time,150.176061,0.0,25893.0,10863.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),26043.176061,150.176061,Public,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
26860017,INV,2007/4/26,Completed,"Additional Stake Purchase, Tender Offer",PSG Group Ltd acquired Capitec Limited for ZAR 545.40M. The transaction was announced on 4/26/2007 and completed on 6/18/2007.,ZAR,Stock,2007/6/18,,18.400000,16.500000,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1251.272,838.794,1833.33,1171.55,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Intermediate,2007,Full (4/4),3084.602,1251.272,Public,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
27127746,M&A,2007/7/5,Completed,"Company Takeover, Cross Border",Kuuhubb Inc acquired Diamond Core Resources Ltd for CAD 77.89M. The transaction was announced on 7/5/2007 and completed on 2/11/2008.,CAD,Stock,2008/2/11,-0.32,0.000000,100.000000,No,Materials,Communications,N,,RBC Capital Mkts,Friendly,South Africa,Canada,Point-in-time,Point-in-time,Point-in-time,Point-in-time,329.41082763671875,0.0,8.097741,0.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Intermediate,2007,Full (4/4),337.50856863671873,329.41082763671875,Public,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27698764,M&A,2007/8/20,Completed,Company Takeover,African Phoenix Investments Ltd acquired Ellerine Holdings Ltd for ZAR 10445.05M. The transaction was announced on 8/20/2007 and completed on 1/22/2008.,ZAR,Stock,2008/1/22,31.54,0.000000,100.000000,No,Consumer Discretionary,Financials,N,Prinsloo Tindle,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,7571.107,4959.408,8163.0,3911.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),15734.107,7571.107,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28572976,M&A,2007/10/24,Completed,"Company Takeover, Additional Stake Purchase",Altron Ltd acquired Bytes Technology Group Ltd/South Africa for ZAR 1506.30M. The transaction was announced on 10/24/2007 and completed on 1/15/2008.,ZAR,Stock,2008/1/15,28.63,57.700001,42.299999,No,Technology,Communications,N,Edward Nathan,Investec Bank,Unsolicited to Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1679.0,3441.0,7447.0,13969.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),17410.0,3441.0,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28573240,M&A,2007/10/24,Terminated,"Company Takeover, Additional Stake Purchase",Altron Ltd announced the acquisition of Allied Technologies Ltd for ZAR 3308.11M. The transaction was announced on 10/24/2007 and terminated on 12/3/2007.,ZAR,Stock,2007/12/3,22.81,61.799999,38.200001,No,Communications,Communications,N,Edward Nathan,Investec Bank,Unsolicited,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2976.0,6041.0,7447.0,13969.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),20010.0,6041.0,Public,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28573568,M&A,2007/10/24,Completed,"Company Takeover, Cross Border, Additional Stake Purchase",Kunene Technology Ltd sold Grintek Ltd to Saab AB for SEK 240.00M. The transaction was completed on 10/24/2007.,SEK,Cash,2007/10/24,,70.000000,30.000000,No,Industrials,Industrials,N,,,Friendly,South Africa,Sweden,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,1226.67,1406.42,32771.0,21063.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),34177.42,1406.42,Public,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28586702,INV,2007/10/25,Completed,"Private Placement, Cross Border, Minority Purchase","Industrial & Commercial Bank of China Ltd acquired a minority stake in Standard Bank Group Ltd. The transaction was announced on 10/25/2007 and completed on 03/03/2008. At the time of completion, this was the largest deal on record that involved Industrial & Commercial Bank of China.",ZAR,Cash,2008/3/3,,0.000000,20.000000,No,Financials,Financials,N,Linklaters/Webber Wentzel,Goldman Sachs/ICEA Capital Ltd/Lehman Brothers,Friendly,South Africa,China,Point-in-time,Point-in-time,Point-in-time,Point-in-time,968991.0,82015.0,7508751.0,289755.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),8477742.0,968991.0,Public,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28693040,M&A,2007/11/1,Completed,Company Takeover,Thistle Mining Inc sold President Steyn Gold Mines Ltd to Pamodzi Gold Ltd for ZAR 232.80M. The transaction was announced on 11/1/2007 and completed on 2/25/2008.,ZAR,Cash and Stock,2008/2/25,,0.000000,100.000000,No,Materials,Materials,N,,,Friendly,South Africa,South Africa,Missing,Point-in-time,MA-screen (current/latest),Point-in-time,,48.145,786.5269775390625,38.51499938964844,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Intermediate,2007,Partial (3/4),834.6719775390625,48.145,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28799354,INV,2007/11/8,Completed,Minority Purchase,New Bond Capital Ltd acquired a minority stake in Vox Telecom Ltd. The transaction was completed on 11/8/2007.,ZAR,Cash,2007/11/8,,0.000000,9.840000,No,Communications,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,284.874,196.365,6309.651,3102.432,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),6594.525,284.874,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28799394,INV,2007/11/8,Completed,Additional Stake Purchase,Vantage Capital Pty Ltd sold Vox Telecom Ltd to New Bond Capital Ltd for ZAR 59.12M. The transaction was completed on 11/8/2007.,ZAR,Cash,2007/11/8,,9.840000,2.460000,No,Communications,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,284.874,196.365,6309.651,3102.432,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),6594.525,284.874,Public,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29572417,M&A,2007/1/16,Completed,"Company Takeover, Tender Offer",SA Corporate Real Estate Ltd acquired SA Retail Properties Ltd for ZAR 3591.35M. The transaction was announced on 1/16/2007 and completed on 6/29/2007.,ZAR,Stock,2007/6/29,-1.77,0.000000,100.000000,No,Real Estate,Real Estate,N,,KPMG Corp Fin,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,1977.468994140625,229.8000030517578,3168.719,478.98,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),5146.187994140625,1977.468994140625,Public,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
29574873,INV,2007/9/13,Completed,Minority Purchase,FirstRand Ltd sold a minority stake in Discovery Ltd to RMB Holdings Ltd. The transaction was announced on 9/13/2007 and completed on 11/19/2007.,ZAR,Cash,2007/11/19,,0.000000,0.540000,No,Financials,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),6792.0,5301.0,720.0,13.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),7512.0,6792.0,Public,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29575013,INV,2007/9/13,Completed,Additional Stake Purchase,Remgro Ltd sold Discovery Ltd to RMB Holdings Ltd for ZAR 710.03M. The transaction was announced on 9/13/2007 and completed on 11/19/2007.,ZAR,Stock,2007/11/19,,20.450001,4.560000,No,Financials,Financials,N,,KPMG Corp Fin,Friendly,South Africa,South Africa,Point-in-time,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),6792.0,5301.0,720.0,13.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),7512.0,6792.0,Public,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30410575,M&A,2008/2/25,Completed,Company Takeover,Pangbourne Properties Ltd acquired iFour Properties Ltd for ZAR 3809.04M. The transaction was announced on 2/25/2008 and completed on 6/10/2008.,ZAR,Stock,2008/6/10,8.06,0.000000,100.000000,No,Real Estate,Real Estate,N,,Java Capital,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2938.822998,360.515991,6039.476,711.757,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),8978.298998,2938.822998,Public,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30805255,INV,2007/6/5,Completed,"Additional Stake Purchase, Tender Offer",Remgro Ltd acquired RCL Foods Ltd/South Africa for ZAR 584.65M. The transaction was announced on 6/5/2007 and completed on 7/4/2007.,ZAR,Cash or Stock,2007/7/4,-3.95,61.500000,12.600000,No,Consumer Staples,Financials,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2745.789,4101.454,41336.0,9802.0,2,2001-02-01,2009-03-31,200,30,3500,100,39.5583333333333,7.075,2346649.9,3795694.0,61.8240010917635,8.24576680654225,5696829.0,Large,2007,Full (4/4),45437.454,4101.454,Public,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
31210679,M&A,2008/4/16,Completed,"Company Takeover, Cross Border, Private Equity, PE Exit, PE Seller",Ethos Private Equity Pty Ltd sold IST Group Ltd to BAE Systems PLC. The transaction was announced on 4/16/2008 and completed on 8/21/2008. Financial terms of the transaction are undisclosed.,ZAR,Undisclosed,2008/8/21,,0.000000,100.000000,No,"Financials, Industrials",Industrials,N,,,Friendly,South Africa,United Kingdom,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,235.739,320.207,20260.0,14309.0,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),20580.207,320.207,Public,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
32060126,INV,2008/6/9,Completed,"Cross Border, Minority Purchase",Wesco Investments Ltd sold a minority stake in Toyota South Africa Pty Ltd to Toyota Motor Corp. The transaction was announced on 6/9/2008 and completed on 8/5/2008.,ZAR,Cash,2008/8/5,,0.000000,25.000000,No,Consumer Discretionary,Consumer Discretionary,N,,,Friendly,South Africa,Japan,MA-screen (current/latest),Point-in-time,MA-screen (current/latest),Point-in-time,3725.34,7718.39,32574779.0,23948091.0,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),32582497.39,7718.39,Public,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32340206,INV,2008/6/27,Completed,Additional Stake Purchase,Coronation Asset Management Pty Ltd sold Johnnic Holdings Ltd to Hosken Consolidated Investments Ltd for ZAR 783.46M. The transaction was completed on 6/27/2008.,ZAR,Cash and Stock,2008/6/27,,67.000000,28.600000,No,Real Estate,Consumer Discretionary,N,,,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2124.5,174.9,16371.096,4185.302,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),18495.595999999998,2124.5,Private,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32451176,INV,2008/5/27,Completed,"Additional Stake Purchase, Tender Offer",Standard Bank Group Ltd acquired Liberty Holdings Ltd for ZAR 4080.31M. The transaction was announced on 5/27/2008 and completed on 7/21/2008.,ZAR,Cash,2008/7/21,19.99,59.169998,37.910000,No,Financials,Financials,N,Bowman Gilfill,Deutsche Bank/Goldman Sachs/Standard Bank of,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,220647.0,29357.0,1182126.0,102996.0,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),1402773.0,220647.0,Public,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
32455076,M&A,2008/4/15,Completed,"Company Takeover, Tender Offer",Morvest Group Ltd acquired SAB&T Ubuntu Holdings Ltd for ZAR 111.59M. The transaction was announced on 4/15/2008 and completed on 7/7/2008.,ZAR,Stock,2008/7/7,5.90,0.000000,100.000000,No,Industrials,Technology,N,,Java Capital,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,67.29845428466797,85.45862579345703,398.322998046875,393.9530029296875,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Intermediate,2008,Full (4/4),483.78162384033203,85.45862579345703,Public,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32863480,M&A,2008/8/4,Completed,"Company Takeover, Additional Stake Purchase, Tender Offer",Hosken Consolidated Investments Ltd acquired Johnnic Holdings Ltd for ZAR 122.69M. The transaction was announced on 8/4/2008 and completed on 9/26/2008.,ZAR,Cash,2008/9/26,2.08,95.599998,4.400000,No,Real Estate,Consumer Discretionary,N,,Deloitte Touche,Friendly,South Africa,South Africa,Point-in-time,Point-in-time,Point-in-time,Point-in-time,2124.5,174.9,16371.096,4185.302,2,2001-02-01,2009-03-31,200,30,3500,100,44.1333333333334,11.525,2611630.8,3916816.2,66.6773896615317,7.85033075191064,4541938.0,Large,2008,Full (4/4),18495.595999999998,2124.5,Private,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
